country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2026 08:00,28.56789,77.250515,NO2,29,49,36
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-03-2026 08:00,28.56789,77.250515,OZONE,1,64,3
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",21-03-2026 08:00,28.57834,77.184,CO,22,56,51
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-03-2026 08:00,28.58028,77.233829,CO,40,86,76
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-03-2026 08:00,28.5918245,77.2273074,NO2,14,27,19
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-03-2026 08:00,28.611281,77.237738,OZONE,1,57,2
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-03-2026 08:00,28.636429,77.201067,NH3,6,8,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-03-2026 08:00,28.684678,77.076574,SO2,24,33,27
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-03-2026 08:00,28.672342,77.31526,CO,62,88,73
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-03-2026 08:00,28.699793,77.165453,PM10,44,152,99
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",21-03-2026 08:00,28.699793,77.165453,NH3,8,10,9
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",21-03-2026 08:00,23.107969,72.574648,CO,4,52,33
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",21-03-2026 08:00,22.977134,72.553024,PM10,46,222,92
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",21-03-2026 08:00,22.977134,72.553024,SO2,2,134,54
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-03-2026 08:00,28.732528,77.11992,CO,13,54,36
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-03-2026 08:00,28.5504249,77.2159377,PM10,54,125,98
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-03-2026 08:00,28.5504249,77.2159377,NO2,38,50,43
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-03-2026 08:00,28.531346,77.190156,PM2.5,42,88,66
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",21-03-2026 08:00,28.62181,77.1944633,PM2.5,38,111,76
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",21-03-2026 08:00,23.243639,72.68994,CO,6,34,24
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",21-03-2026 08:00,23.59315,72.372792,PM2.5,34,130,67
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",21-03-2026 08:00,23.59315,72.372792,PM10,39,137,91
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",21-03-2026 08:00,22.410802,73.097923,PM10,60,251,115
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",21-03-2026 08:00,23.002657,72.591912,SO2,34,100,79
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",21-03-2026 08:00,23.020509,72.579261,NH3,15,26,20
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",21-03-2026 08:00,23.020509,72.579261,CO,2,103,60
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",21-03-2026 08:00,23.041137,72.456691,OZONE,1,50,4
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-03-2026 08:00,28.6573814,77.1585447,OZONE,6,22,9
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2026 08:00,28.530785,77.271255,PM10,NA,NA,NA
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-03-2026 08:00,28.530785,77.271255,NH3,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",21-03-2026 08:00,28.39072,77.30059,SO2,8,8,8
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",21-03-2026 08:00,28.39072,77.30059,OZONE,25,34,30
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",21-03-2026 08:00,28.376058,77.315741,PM10,41,458,188
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",21-03-2026 08:00,28.376058,77.315741,NH3,10,10,10
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",21-03-2026 08:00,28.376058,77.315741,SO2,3,3,3
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",21-03-2026 08:00,28.376058,77.315741,CO,27,51,47
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",21-03-2026 08:00,28.4417,77.3217,OZONE,5,22,5
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",21-03-2026 08:00,29.503664,75.467934,PM2.5,19,228,57
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",21-03-2026 08:00,29.503664,75.467934,NH3,13,15,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",21-03-2026 08:00,29.503664,75.467934,SO2,10,11,10
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",21-03-2026 08:00,29.14056,75.744941,SO2,7,14,11
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",21-03-2026 08:00,29.14056,75.744941,CO,14,55,30
India,Haryana,Jind,"Police Lines, Jind - HSPCB",21-03-2026 08:00,29.307814,76.337619,NO2,25,42,35
India,Haryana,Jind,"Police Lines, Jind - HSPCB",21-03-2026 08:00,29.307814,76.337619,NH3,5,7,5
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",21-03-2026 08:00,29.8006,76.4155,PM10,26,47,39
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",21-03-2026 08:00,29.8006,76.4155,OZONE,1,16,2
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",21-03-2026 08:00,29.6953,77.0027,SO2,7,11,9
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-03-2026 08:00,28.422681,77.148944,PM2.5,3,95,48
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",21-03-2026 08:00,28.422681,77.148944,CO,9,38,33
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",21-03-2026 08:00,28.4227,77.0667,CO,10,36,26
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",21-03-2026 08:00,28.4275,77.1465,PM10,NA,NA,NA
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",21-03-2026 08:00,28.4275,77.1465,OZONE,NA,NA,NA
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",21-03-2026 08:00,28.4501238,77.0263051,PM2.5,21,186,71
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",21-03-2026 08:00,28.3419248,77.319699,NO2,19,20,20
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",21-03-2026 08:00,28.806223,76.141105,NO2,2,17,10
