country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","22-03-2026 13:00:00",12.917348,77.622813,PM2.5,50,146,85
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","22-03-2026 13:00:00",11.55358,76.55521,PM10,18,36,27
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","22-03-2026 13:00:00",28.52123,76.37138,PM2.5,6,470,111
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","22-03-2026 13:00:00",29.027200,77.062100,PM10,107,199,154
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","22-03-2026 13:00:00",29.027200,77.062100,CO,32,40,34
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","22-03-2026 13:00:00",30.1480566,77.2893471,PM10,65,92,79
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-03-2026 13:00:00",30.943887,76.801991,PM10,77,290,170
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","22-03-2026 13:00:00",30.943887,76.801991,CO,34,68,53
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","22-03-2026 13:00:00",12.415911,75.735050,OZONE,1,6,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-03-2026 13:00:00",12.21041,76.37376,NH3,4,5,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-03-2026 13:00:00",12.21041,76.37376,SO2,1,5,3
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","22-03-2026 13:00:00",12.21041,76.37376,OZONE,21,81,27
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","22-03-2026 13:00:00",12.733409,77.298051,NH3,3,4,4
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-03-2026 13:00:00",13.940000,75.555917,PM2.5,30,111,57
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","22-03-2026 13:00:00",13.940000,75.555917,PM10,37,68,57
